Lubumbashi,ZRE,Shaba,851381,NULL,NULL
Lucapa,ANG,"Lunda Norte",NULL,NULL,NULL
Lucknow,IND,"Uttar Pradesh",1619115,81,27
Ludhiana,IND,Punjab,1042740,NULL,NULL
Ludwigshafen,D,"Rheinland Pfalz",167883,NULL,NULL
Luena,ANG,Moxico,NULL,NULL,NULL
Luhansk,UA,Luhanska,501000,NULL,NULL
Lulea,S,Norrbotten,66526,22.1,65.4
Luohe,TJ,Henan,126438,NULL,NULL
Luoyang,TJ,Henan,1190000,NULL,NULL
Lusaka,Z,Lusaka,982362,28.2,-15.3
Luton,GB,Bedfordshire,178600,NULL,NULL
Lutsk,UA,Volynska,204000,NULL,NULL
Luxembourg,L,Luxembourg,76600,6.08,49.4
Luzern,CH,LU,59811,NULL,NULL
Luzhou,TJ,Sichuan,262892,NULL,NULL
Luziania,BR,Goias,104840,NULL,NULL
Lviv,UA,Lvivska,798000,NULL,NULL
Lyallpur,PK,Pakistan,1875000,NULL,NULL
Lyon,F,"Rhone Alpes",415487,4.78333,45.7
Lyubertsy,R,"Moskovskaya oblast",166000,NULL,NULL
Maanshan,TJ,Anhui,305421,NULL,NULL
Maastricht,NL,Limburg,164701,NULL,NULL
Macae,BR,"Rio de Janeiro",112966,NULL,NULL
Macapa,BR,Amapa,214197,-52,0.5
Macclesfield,GB,Cheshire,151400,NULL,NULL
Maceio,BR,Alagoas,723156,-35.5,-9.3
Machakos,EAK,Eastern,116100,NULL,NULL
Macon,USA,Georgia,113352,-83.65,32.7
Madison,USA,Wisconsin,197630,-89.2,43
Madiun,RI,Indonesia,170242,NULL,NULL
Madras,IND,"Tamil Nadu",3841396,80.25,13.0667
Madrid,E,Madrid,3041101,-3.68333,40.4167
Madurai,IND,"Tamil Nadu",940989,NULL,NULL
Maebashi,J,Gumma,NULL,NULL,NULL
Magadan,R,"Magadanskaya oblast",128000,NULL,NULL
Magdeburg,D,"Sachsen Anhalt",265379,NULL,NULL
Mage,BR,"Rio de Janeiro",180550,NULL,NULL
Magelang,RI,Indonesia,123213,NULL,NULL
Magnitogorsk,R,"Chelyabinskaya oblast",427000,NULL,NULL
Magway,MYA,Magway,NULL,NULL,NULL
Maidstone,GB,Kent,138500,NULL,NULL
Maiduguri,WAN,Nigeria,282000,NULL,NULL
Mainz,D,"Rheinland Pfalz",184627,8.1,50
Majunga,RM,Mahajanga,200000,NULL,NULL
Majuro,MH,"Marshall Islands",7600,170,10
Makati,RP,Philippines,484000,NULL,NULL
Makhachkala,R,"Rep. of Dagestan",339000,NULL,NULL
Makiyivka,UA,Donetska,427000,NULL,NULL
Makung,RC,Taiwan,NULL,NULL,NULL
Makurdi,WAN,Nigeria,109000,NULL,NULL
Malabo,GQ,"Equatorial Guinea",33000,9,4
Malaga,E,Andalusia,531443,NULL,NULL
Malakal,SUD,"Aali an Nil",NULL,NULL,NULL
Malambo,CO,Atlantico,112289,NULL,NULL
Malang,RI,Indonesia,695618,NULL,NULL
Malanje,ANG,Malanje,NULL,NULL,NULL
Malatya,TR,Malatya,319700,NULL,NULL
Malayer,IR,Hamadan,130458,NULL,NULL
Male,MV,Maldives,46334,72,2
Malindi,EAK,Coast,35200,NULL,NULL
Malmo,S,Malmohus,245699,13,55.3
Mamelodi,RSA,"South Africa",155000,NULL,NULL
Manado,RI,Indonesia,320990,NULL,NULL
Managua,NIC,Nicaragua,1195000,-86.25,12.1667
Manama,BRN,Bahrain,145000,50.5,26
Manaus,BR,Amazonas,1158265,-60,-3
Manchester,GB,"Greater Manchester",431100,NULL,NULL
Manchester,USA,"New Hampshire",100967,NULL,NULL
Mandalay,MYA,Mandalay,532900,96.1,21.9833
Mangangue,CO,Bolivar,104496,NULL,NULL
Mangaung,RSA,"South Africa",126000,NULL,NULL
Manila,RP,Philippines,1655000,120.983,14.5833
Manisa,TR,Manisa,187500,NULL,NULL
Manizales,CO,Caldas,335125,NULL,NULL
Mannheim,D,"Baden W³rttemberg",316223,8.46667,49.5667
Mansa,Z,Luapula,NULL,NULL,NULL
Mansfield,GB,Nottinghamshire,102100,NULL,NULL
Manzanillo,C,Granma,107650,NULL,NULL
Manzhouli,TJ,"Nei Monggol",120023,NULL,NULL
Maoming,TJ,Guangdong,178683,NULL,NULL
Maputo,MOC,"Maputo (munic.)",931591,33,-26
"Mar del Plata",RA,"Buenos Aires",512880,NULL,NULL
Maraba,BR,Para,147030,NULL,NULL
Maracaibo,YV,Zulia,1249670,-71.6,10.65
Maracanau,BR,Ceara,160088,NULL,NULL
Maracay,YV,Aragua,354196,NULL,NULL
Maragheh,IR,"Azarbayian e Gharbt",117388,NULL,NULL
Mardan,PK,Pakistan,147977,NULL,NULL
Mardin,TR,Mardin,NULL,NULL,NULL
Marghilon,UZB,Farghona,129000,NULL,NULL
Mariehamn,SF,Aland,9500,19.5,60.1
Mariestad,S,Skaraborg,24255,13.5,58.4
Marilia,BR,"Sao Paulo",177503,NULL,NULL
Maringa,BR,Parana,267878,NULL,NULL
Mariupol,UA,Donetska,520000,NULL,NULL
Markham,CDN,Ontario,153811,NULL,NULL
Maroua,CAM,"Nord extreme",143000,NULL,NULL
Marrakech,MA,Morocco,745541,NULL,NULL
"Marsa Matruh",ET,Matruh,NULL,NULL,NULL
Marseille,F,"Provence Cote dAzur",800550,5.2,43.2
Mary,TM,Mary,94900,NULL,NULL
Masan,ROK,"South Korea",441358,NULL,NULL
Masaya,NIC,Nicaragua,100646,NULL,NULL
Maseru,LS,Lesotho,75000,27.3,-29.2
Mashhad,IR,Khorasan,1964489,59.4,36.2
"Masjed e Soleyman",IR,Khuzestan,107539,NULL,NULL
Matadi,ZRE,"Bas Zaire",172730,NULL,NULL
Matamoros,MEX,Tamaulipas,266055,NULL,NULL
Matanzas,C,Matanzas,123843,NULL,NULL
Mataro,E,Catalonia,102117,NULL,NULL
Matlock,GB,Derbyshire,NULL,NULL,NULL
Matsue,J,Shimane,NULL,NULL,NULL
Matsuyama,J,Ehime,NULL,NULL,NULL
Maturin,YV,Monagas,206654,NULL,NULL
Maua,BR,"Sao Paulo",344684,NULL,NULL
Maykop,R,"Rep. of Adygeya",165000,NULL,NULL
Mazatlan,MEX,Sinaloa,262705,NULL,NULL
Mbabane,SD,Swaziland,NULL,31.1,-25
Mbandaka,ZRE,Equateur,169841,NULL,NULL
"Mbanza Congo",ANG,Zaire,NULL,NULL,NULL
Mbeya,EAT,Mbeya,152844,NULL,NULL
"Mbuji Mayi",ZRE,"Kasai Oriental",806475,NULL,NULL
McAllen,USA,Texas,103352,NULL,NULL
Medan,RI,Indonesia,1730752,98.6833,3.58333
Medellin,CO,Antioquia,1621356,-75.6,6.21667
Meerut,IND,"Uttar Pradesh",753778,NULL,NULL
Meihekou,TJ,Jilin,209038,NULL,NULL
Meixian,TJ,Guangdong,132156,NULL,NULL
Mejicanos,ES,"El Salvador",145000,NULL,NULL
Mekele,ETH,Ethiopia,119779,NULL,NULL
Meknes,MA,Morocco,530171,NULL,NULL
Melaka,MAL,Melaka,295999,NULL,NULL
Melbourne,AUS,Victoria,3081000,144.967,-37.8167
Memphis,USA,Tennessee,596725,-90,35.05
Mendoza,RA,Mendoza,773113,-69,-33
Menongue,ANG,"Cuando Cubango",NULL,NULL,NULL
Merida,E,Estremadura,NULL,NULL,NULL
Merida,MEX,Yucatan,523422,-89.6333,20.9667
Merida,YV,Merida,170902,NULL,NULL
Mersin,TR,Icel,523000,NULL,NULL
"Merthyr Tydfil",GB,"Merthyr Tydfil",NULL,NULL,NULL
Meru,EAK,Eastern,78100,NULL,NULL
Mesa,USA,Arizona,344764,NULL,NULL
Mesquite,USA,Texas,111947,NULL,NULL
Messina,I,Calabria,274846,NULL,NULL
Metz,F,Lorraine,119594,NULL,NULL
Mexicali,MEX,"Baja California",438377,-115.3,32.4
"Mexico City",MEX,"Distrito Federal",9815795,-99.2,19.4
Mezhdurechensk,R,"Kemerovskaya oblast",105000,NULL,NULL
Miami,USA,Florida,365127,-80.1,25.4
Mianyang,TJ,Sichuan,262947,NULL,NULL
Miaoli,RC,Taiwan,NULL,NULL,NULL
Miass,R,"Chelyabinskaya oblast",167000,NULL,NULL
Michurinsk,R,"Tambovskaya oblast",108000,NULL,NULL
Middelburg,NL,Zeeland,NULL,NULL,NULL
Middlesbrough,GB,Cleveland,145800,NULL,NULL
"Miercurea Ciuc",RO,Harghita,NULL,NULL,NULL
Mikkeli,SF,Mikkeli,28000,27.2,61.4
Milan,I,Lombardia,1432184,9.28333,45.45
"Milton Keynes",GB,Buckinghamshire,184400,NULL,NULL
Milwaukee,USA,Wisconsin,590503,-87.9,42.95
Minatitlan,MEX,Veracruz,142060,NULL,NULL
Minna,WAN,Nigeria,120000,NULL,NULL
Minneapolis,USA,Minnesota,358785,NULL,NULL
Minsk,BY,Belarus,1540000,27.55,53.9
"Mirpur Khas",PK,Pakistan,124371,NULL,NULL
Mishan,TJ,Heilongjiang,132744,NULL,NULL
Miskolc,H,"Miskolc (munic.)",192000,NULL,NULL
Mississauga,CDN,Ontario,463388,NULL,NULL
Mito,J,Ibaraki,NULL,NULL,NULL
Mitu,CO,Vaupes,NULL,NULL,NULL
Mixco,GCA,Guatemala,209791,NULL,NULL
Miyazaki,J,Miyazaki,NULL,NULL,NULL
Mkokotoni,EAT,"Kaskazini Ujunga",NULL,NULL,NULL
Mmabatho,RSA,"South Africa",NULL,NULL,NULL
Mobile,USA,Alabama,202581,-88.25,30.6833
Mocoa,CO,Putumayo,NULL,NULL,NULL
Modena,I,"Emilia Romagna",177501,NULL,NULL
Modesto,USA,California,178559,-121,37.65
Moers,D,"Nordrhein Westfalen",107011,NULL,NULL
Mogadishu,SP,Somalia,NULL,45.3,2.2
"Moji das Cruzes",BR,"Sao Paulo",314947,NULL,NULL
"Moji Guacu",BR,"Sao Paulo",114555,NULL,NULL
Mokpo,ROK,"South Korea",247524,NULL,NULL
Mold,GB,Flintshire,NULL,NULL,NULL
Molde,N,"Moere og Romsdal",21448,7.1,62.5
Mombasa,EAK,Coast,600000,39.4,-4
Monaco,MC,Monaco,1234,7.2,43.7
Monchengladbach,D,"Nordrhein Westfalen",266073,NULL,NULL
Monclova,MEX,Coahuila,177792,NULL,NULL
Mongu,Z,Western,NULL,NULL,NULL
Monrovia,LB,Liberia,NULL,-10.8,6.3
Mons,B,Hainaut,90720,3.6,50.3
Monteria,CO,Cordoba,276074,NULL,NULL
Monterrey,MEX,"Nuevo Leon",1068996,-100.3,25.6667
"Montes Claros",BR,"Minas Gerais",271324,NULL,NULL
Montevideo,ROU,Uruguay,1247000,-56.2167,-34.85
Montgomery,USA,Alabama,196363,-86.3667,32.3833
Montpelier,USA,Vermont,8241,-72.4,44.2
Montpellier,F,"Languedoc Rousillon",207996,3.5,43.3
Montreal,CDN,Quebec,1017666,-73.5,45.3
Monywa,MYA,Sagaing,106800,NULL,NULL
Monza,I,Lombardia,123188,NULL,NULL
Moquegua,PE,Moquegua,NULL,NULL,NULL
Moradabad,IND,"Uttar Pradesh",429214,NULL,NULL
Morelia,MEX,Michoacan,428486,-101.1,19.4
"Moreno Valley",USA,California,140932,NULL,NULL
Morioka,J,Iwate,NULL,NULL,NULL
Morogoro,EAT,Morogoro,117760,NULL,NULL
Moron,RA,"Buenos Aires",641541,NULL,NULL
Moroni,COM,Comoros,NULL,43,-12
Moscow,R,Moskva,8717000,37.6667,55.7667
Moshi,EAT,Kilimanjaro,NULL,NULL,NULL
Moss,N,Oestfold,24517,10.4,59.3
Mossoro,BR,"Rio Grande do Norte",205732,NULL,NULL
Mostaganem,DZ,Algeria,114037,NULL,NULL
Mostoles,E,Madrid,199141,NULL,NULL
Mosul,IRQ,Ninawa,664221,43.15,36.3167
Moulmein,MYA,Mon,220000,NULL,NULL
Moyobamba,PE,"San Martin",NULL,NULL,NULL
"Mtwara Mikandani",EAT,Mtwara,NULL,NULL,NULL
Mudanjiang,TJ,Heilongjiang,571705,NULL,NULL
Muenchen,D,Bayern,1290079,11.3,48.1
Mufulira,Z,Copperbelt,152944,NULL,NULL
Mugla,TR,Mugla,NULL,NULL,NULL
"Mulheim an der Ruhr",D,"Nordrhein Westfalen",176513,NULL,NULL
Mulhouse,F,Alsace,108357,NULL,NULL
Multan,PK,Pakistan,1257000,NULL,NULL
Mumbai,IND,Maharashtra,9925891,72.5,19
Munich,D,Bayern,1244676,11.5667,48.15
Munster,D,"Nordrhein Westfalen",264887,NULL,NULL
Murcia,E,Murcia,341531,NULL,NULL
Murmansk,R,"Murmanskaya oblast",407000,NULL,NULL
Murom,R,"Vladimirskaya oblast",126000,NULL,NULL
Mus,TR,Mus,NULL,NULL,NULL
Muscat,OM,Oman,30000,58.5,23.5
Mushin,WAN,Nigeria,294000,NULL,NULL
Musoma,EAT,Mara,NULL,NULL,NULL
Mwanza,EAT,Mwanza,223013,NULL,NULL
"Mwene Ditu",ZRE,"Kasai Oriental",137459,NULL,NULL
Myitkyina,MYA,Kachin,NULL,NULL,NULL
Mykolayiv,UA,Mykolayivska,508000,NULL,NULL
Mymensingh,BD,Bangladesh,202000,NULL,NULL
Mysore,IND,Karnataka,606755,NULL,NULL
Mytishchi,R,"Moskovskaya oblast",152000,NULL,NULL
"Naberezhnye Chelny",R,"Rep. of Tatarstan",526000,NULL,NULL
Nacala,MOC,Maputo,125208,NULL,NULL
Nacaome,HCA,Valle,NULL,NULL,NULL
Nagano,J,Nagano,NULL,NULL,NULL
Nagasaki,J,Nagasaki,NULL,NULL,NULL
Nagoya,J,Aichi,2108000,NULL,NULL
Nagpur,IND,Maharashtra,1624752,79.1167,21.15
Naha,J,Okinawa,NULL,NULL,NULL
Nairobi,EAK,Nairobi,2000000,36.8,-1.26667
Najafabad,IR,Esfahan,160004,NULL,NULL
Nakhodka,R,"Primorsky kray",163000,NULL,NULL
"Nakhon Ratchasima",THA,Thailand,278000,NULL,NULL
"Nakhon Sawan",THA,Thailand,152000,NULL,NULL
"Nakhon si Thammarat",THA,Thailand,112000,NULL,NULL
Nakuru,EAK,"Rift Valley",124200,NULL,NULL
Nalchik,R,"Kabardino Balkar Rep.",239000,NULL,NULL
"Nam Dinh",VN,Vietnam,219615,NULL,NULL
Namangan,UZB,Namangan,341000,NULL,NULL
Namibe,ANG,Namibe,NULL,NULL,NULL
Nampo,NOK,"North Korea",370000,NULL,NULL
Nampula,MOC,Nampula,250473,NULL,NULL
Namur,B,Namur,105014,4.5,50.3
Nanchang,TJ,Jiangxi,1350000,115.5,28.4
Nanchong,TJ,Sichuan,180273,NULL,NULL
Nancy,F,Lorraine,99351,6.1,48.4
Nanjing,TJ,Jiangsu,2500000,119,32.5
Nanning,TJ,"Guangxi Zhuangzu",1070000,108.5,22.5
Nanping,TJ,Fujian,195064,NULL,NULL
Nantes,F,"Pays de la Loire",244995,-1.56667,47.25
Nantong,TJ,Jiangsu,343341,NULL,NULL
Nantou,RC,Taiwan,NULL,NULL,NULL
Nanyang,TJ,Henan,243303,NULL,NULL
Naogaon,BD,Bangladesh,110000,NULL,NULL
Naperville,USA,Illinois,107001,NULL,NULL
Napoli,I,Campania,1206013,14.15,40.5
Nara,J,Nara,NULL,NULL,NULL
Narayanganj,BD,Bangladesh,296000,NULL,NULL
Narsinghdi,BD,Bangladesh,106000,NULL,NULL
Narvik,N,Nordland,18754,17.3,68.3
Nashville,USA,Tennessee,455657,-86.4,36.1
"Nashville Davidson",USA,Tennessee,511263,NULL,NULL
Nasik,IND,Maharashtra,656925,NULL,NULL
Nassau,BS,Bahamas,140000,-77.35,25.0833
Natal,BR,"Rio Grande do Norte",656244,-35.1,-5.5
Nawabganj,BD,Bangladesh,141000,NULL,NULL
Nawabshah,PK,Pakistan,102139,NULL,NULL
Nawoiy,UZB,Nawoiy,115000,NULL,NULL
Nazareth,IL,North,NULL,NULL,NULL
Nazran,R,"Rep. of Ingushetiya",NULL,NULL,NULL
Nazret,ETH,Ethiopia,147088,NULL,NULL
Ndalatando,ANG,"Cuanza Norte",NULL,NULL,NULL
NDjamena,TCH,Chad,NULL,15,12
Ndola,Z,Copperbelt,376311,NULL,NULL
Nebitdag,TM,Balkan,89100,NULL,NULL
Neftekamsk,R,"Stavropolsky kray",117000,NULL,NULL
Neijiang,TJ,Sichuan,256012,NULL,NULL
Neiva,CO,Huila,248178,NULL,NULL
Nelspruit,RSA,"South Africa",NULL,NULL,NULL
Nepean,CDN,Ontario,107627,NULL,NULL
Neuchatel,CH,NE,NULL,NULL,NULL
Neuquen,RA,Neuquen,243803,-68,-39
Neuss,D,"Nordrhein Westfalen",148870,NULL,NULL
Nevinnomyssk,R,"Stavropolsky kray",131000,NULL,NULL
Nevsehir,TR,Nevsehir,NULL,NULL,NULL
"New Bombay",IND,Maharashtra,307724,NULL,NULL
"New Delhi",IND,Delhi,7206704,77.2,28.5833
"New Haven",USA,Connecticut,124665,-73.9167,41.3167
"New Orleans",USA,Louisiana,476625,-90.25,29.9833
"New York",USA,"New York",7380906,-74,40.4
Newark,USA,"New Jersey",268510,-74.1667,40.7
"Newark on Trent",GB,Nottinghamshire,104400,NULL,NULL
Newbury,GB,Berkshire,141000,NULL,NULL
Newcastle,AUS,"New South Wales",429000,NULL,NULL
Newcastle,GB,"Tyne and Wear",NULL,NULL,NULL
"Newcastle under Lyme",GB,Staffordshire,123000,NULL,NULL
"Newcastle upon Tyne",GB,"Tyne and Wear",283600,NULL,NULL
Newport,GB,Newport,137000,NULL,NULL
"Newport News",USA,Virginia,176122,NULL,NULL
"Newtown St. Boswells",GB,Borders,NULL,NULL,NULL
Neyshabur,IR,Khorasan,135681,NULL,NULL
Nezahualcoyotl,MEX,Chiapas,1255456,NULL,NULL
Ngaoundere,CAM,Adamaoua,NULL,NULL,NULL
Ngiva,ANG,Cunene,NULL,NULL,NULL
"Nha Trang",VN,Vietnam,263093,NULL,NULL
Niamey,RN,Niger,NULL,2.1,13.2
Nice,F,"Provence Cote dAzur",342439,7.26667,43.7
Nicosia,CY,Cyprus,161100,33.2,35.4
Nigde,TR,Nigde,NULL,NULL,NULL
Niigata,J,Niigata,NULL,NULL,NULL
Nijmegen,NL,Gelderland,249490,NULL,NULL
Nilopolis,BR,"Rio de Janeiro",155190,NULL,NULL
Nimes,F,"Languedoc Rousillon",128471,NULL,NULL
Ningbo,TJ,Zhejiang,1090000,NULL,NULL
Niteroi,BR,"Rio de Janeiro",450129,NULL,NULL
Nizhnekamsk,R,"Rep. of Tatarstan",210000,NULL,NULL
Nizhnevartovsk,R,"Tyumenskaya oblast",238000,NULL,NULL
"Nizhniy Novgorod",R,"Nizhegorodskaya oblast",1383000,NULL,NULL
"Nizhniy Tagil",R,"Sverdlovskaya oblast",409000,NULL,NULL
Noginsk,R,"Moskovskaya oblast",119000,NULL,NULL
Nonthaburi,THA,Thailand,233000,NULL,NULL
Norfolk,USA,Virginia,233430,-76.2,36.9
Norilsk,R,"Krasnoyarskiy kray",159000,NULL,NULL
Norrkoping,S,Ostergotland,123795,NULL,NULL
"North York",CDN,Ontario,562564,NULL,NULL
Northallerton,GB,"North Yorkshire",NULL,NULL,NULL
Northampton,GB,Northamptonshire,187200,NULL,NULL
Norwalk,USA,California,100209,NULL,NULL
Norwich,GB,Norfolk,128100,NULL,NULL
Nottingham,GB,Nottinghamshire,282400,NULL,NULL
Nouakchott,RIM,Mauritania,NULL,-16,18
Noumea,NCA,"New Caledonia",NULL,NULL,NULL
"Nova Friburgo",BR,"Rio de Janeiro",169218,NULL,NULL
Novara,I,Piemonte,103349,NULL,NULL
Novgorod,R,"Novgorodskaya oblast",233000,NULL,NULL
"Novo Hamburgo",BR,"Rio Grande do Sul",225082,NULL,NULL
"Novo Iguacu",BR,"Rio de Janeiro",801036,NULL,NULL
Novocheboksarsk,R,"Chuvash Republic",123000,NULL,NULL
Novocherkassk,R,"Rostovskaya oblast",190000,NULL,NULL
Novokuybyshevsk,R,"Samarskaya oblast",115000,NULL,NULL
Novokuznetsk,R,"Kemerovskaya oblast",572000,NULL,NULL
Novomoskovsk,R,"Tulskaya oblast",144000,NULL,NULL
Novorossiysk,R,"Krasnodarsky kray",202000,NULL,NULL
Novoshakhtinsk,R,"Rostovskaya oblast",107000,NULL,NULL
Novosibirsk,R,"Novosibirskaya oblast",1369000,NULL,NULL
Novotroitsk,R,"Orenburgskaya oblast",110000,NULL,NULL
"Nowy Sacz",PL,Nowosadeckie,NULL,NULL,NULL
"Nueva Gerona",C,"Isla de la Juventud",NULL,NULL,NULL
"Nueva San Salvador",ES,"El Salvador",116575,NULL,NULL
"Nuevo Laredo",MEX,Tamaulipas,218413,NULL,NULL
Nukualofa,TO,Tonga,28899,175,20
Nukus,UZB,Qoraqalpoghiston,185000,NULL,NULL
Nuneaton,GB,Warwickshire,118500,NULL,NULL
Nurnberg,D,Bayern,495845,NULL,NULL
Nyala,SUD,Darfur,228778,NULL,NULL
Nyeri,EAK,Central,88600,NULL,NULL
Nyiregyhaza,H,"Szabolcs Szatmar",115000,NULL,NULL
Nykoping,S,Sodermanland,64199,17,58.5
Oakland,USA,California,367230,-122.317,37.8167
Oaxaca,MEX,Oaxaca,212818,-96.4,17
Oberhausen,D,"Nordrhein Westfalen",225443,NULL,NULL
Obninsk,R,"Kaluzhskaya oblast",108000,NULL,NULL
Oceanside,USA,California,145941,-117.417,33.2333
Ocotepeque,HCA,Ocotepeque,NULL,NULL,NULL
Odense,DK,Denmark,136803,10.2,55.3
Odesa,UA,Odeska,1106000,30.7333,46.4833
Odintsovo,R,"Moskovskaya oblast",129000,NULL,NULL
Offa,WAN,Nigeria,175000,NULL,NULL
"Offenbach am Main",D,Hessen,116482,NULL,NULL
Ogbomosho,WAN,Nigeria,644000,NULL,NULL
Oita,J,Oita,NULL,NULL,NULL
Oka,WAN,Nigeria,126000,NULL,NULL
Okara,PK,Pakistan,153483,NULL,NULL
Okayama,J,Okayama,NULL,NULL,NULL
"Oklahoma City",USA,Oklahoma,469852,-97.3,35.3
Oktyabrsky,R,"Rep. of Bashkortostan",110000,NULL,NULL
Olanchito,HCA,Yoro,15900,NULL,NULL
Oldenburg,D,Niedersachsen,149691,NULL,NULL
Oldham,GB,"Greater Manchester",220400,NULL,NULL
Olinda,BR,"Rio de Janeiro",355741,NULL,NULL
Olmaliq,UZB,Toshkent,116000,NULL,NULL
Olomouc,CZ,Severomoravsky,225000,NULL,NULL
Olsztyn,PL,Olsztynskie,161000,NULL,NULL
Olympia,USA,Washington,27447,-122.9,46.9667
Omaha,USA,Nebraska,364253,-95.9,41.3
Omdurman,SUD,"al Khartum",1267077,NULL,NULL
Omsk,R,"Omskaya oblast",1163000,NULL,NULL
Ondo,WAN,Nigeria,150000,NULL,NULL
Onitsha,WAN,Nigeria,328000,NULL,NULL
Ontario,USA,California,144854,-117.6,34.05
Opole,PL,Opolskie,128000,NULL,NULL
Oradea,RO,Bihor,225000,NULL,NULL
Oral,KAZ,"Batys Qazaqstan",219100,NULL,NULL
Oran,DZ,Algeria,609823,0.4,35.4
Orange,USA,California,119890,NULL,NULL
Ordu,TR,Ordu,121300,NULL,NULL
Orebro,S,Orebro,119635,15,59.2
"Orekhovo Zuyevo",R,"Moskovskaya oblast",126000,NULL,NULL
Orel,R,"Orlovskaya oblast",348000,NULL,NULL
Orenburg,R,"Orenburgskaya oblast",532000,NULL,NULL
Orense,E,Galicia,108547,NULL,NULL
Orizaba,MEX,Veracruz,114216,NULL,NULL
Orlando,USA,Florida,173902,-81.3833,28.55
Orleans,F,Centre,105111,1.5,47.5
Orsk,R,"Orenburgskaya oblast",275000,NULL,NULL
Orumiyeh,IR,"Azarbayian e Gharbt",396392,45,37.3
Osaka,J,Osaka,2492000,NULL,NULL
Osasco,BR,"Sao Paulo",622374,NULL,NULL
Oshawa,CDN,Ontario,129344,-78.8667,43.9
Oshogbo,WAN,Nigeria,421000,NULL,NULL
Oskemen,KAZ,"Shyghys Qazaqstan",326300,NULL,NULL
Oslo,N,Oslo,449337,10.7333,59.9333
Osmaniye,TR,Adana,138000,NULL,NULL
Osnabruck,D,Niedersachsen,168050,NULL,NULL
Ostersund,S,Jamtland,56662,14.3,63.2
Ostrava,CZ,Severomoravsky,332000,NULL,NULL
Ostroleka,PL,Ostroleckie,NULL,NULL,NULL
Otsu,J,Shiga,NULL,NULL,NULL
Ottawa,CDN,Ontario,313987,-75.5,45.3
Ouagadougou,BF,"Burkina Faso",NULL,-2,12
Oujda,MA,Morocco,678778,NULL,NULL
Oulu,SF,Oulu,97898,25.2,65.3
"Overland Park",USA,Kansas,131053,NULL,NULL
Oviedo,E,Asturias,201712,NULL,NULL
Owo,WAN,Nigeria,162000,NULL,NULL
Oxford,GB,Oxfordshire,132000,NULL,NULL
Oxnard,USA,California,151009,-119.183,34.2
Oyo,WAN,Nigeria,226000,NULL,NULL
Pabna,BD,Bangladesh,112000,NULL,NULL
Pachuca,MEX,Hidalgo,174013,NULL,NULL
"Pachuca de Soto",MEX,Hidalgo,83892,-98.4,20.1
Padang,RI,Indonesia,631543,NULL,NULL
Paderborn,D,"Nordrhein Westfalen",131513,NULL,NULL
Padova,I,Veneto,218186,NULL,NULL
Palangkaraya,RI,Indonesia,112562,NULL,NULL
Palembang,RI,Indonesia,1144279,104.767,-3
Palermo,I,Sicilia,734238,13.2,38.1
"Palma de Mallorca",E,"Balearic Islands",322008,NULL,NULL
Palmas,BR,Tocantins,NULL,NULL,NULL
Palmdale,USA,California,106540,-118.1,34.6333
Palmira,CO,"Valle de Cauca",256823,NULL,NULL
Pamplona,E,Navarre,182465,NULL,NULL
Panaji,IND,Goa,NULL,74,15.4
"Panama City",PA,Panama,594800,-79.55,8.96667
Panchiao,RC,Taiwan,539115,NULL,NULL
"Pangkal Pinang",RI,Indonesia,113163,NULL,NULL
Panshan,TJ,Liaoning,362773,NULL,NULL
Paramaribo,SME,Suriname,150000,-55.15,5.81667
Parana,RA,"Entre Rios",211936,-60,-32
Paranagua,BR,Parana,115394,NULL,NULL
Pardubice,CZ,Vychodocesky,163000,NULL,NULL
"Pare Pare",RI,Indonesia,101527,NULL,NULL
Paris,F,"Ile de France",2152423,2.48333,48.8167
Parma,I,"Emilia Romagna",173991,NULL,NULL
Parnaiba,BR,"Mato Grosso do Sul",124641,NULL,NULL
Pasadena,USA,California,134116,-118.15,34.15
Pasadena,USA,Texas,131620,NULL,NULL
Pasay,RP,Philippines,409000,NULL,NULL
Pasig,RP,Philippines,471000,NULL,NULL
"Passo Fundo",BR,"Rio Grande do Sul",156352,NULL,NULL
Pasto,CO,Narino,325540,NULL,NULL
Pasuruan,RI,Indonesia,152409,NULL,NULL
Paterson,USA,"New Jersey",150270,-74.15,40.9
Pathein,MYA,Ayeyarwady,144100,NULL,NULL
Patna,IND,Bihar,917243,85,25.4
"Patos de Minas",BR,"Minas Gerais",112690,NULL,NULL
Patrai,GR,Greece,142163,NULL,NULL
Paulista,BR,Pernambuco,234706,NULL,NULL
Pavlodar,KAZ,Pavlodar,340700,NULL,NULL
Pecs,H,"Pecs (munic.)",171000,NULL,NULL
Pekalongan,RI,Indonesia,242874,NULL,NULL
"Pekan Baru",RI,Indonesia,398694,NULL,NULL
Pelotas,BR,"Rio Grande do Sul",304285,NULL,NULL
"Pematang Siantar",RI,Indonesia,219328,NULL,NULL
Pemba,MOC,"Cabo Delgado",NULL,NULL,NULL
"Pembroke Pines",USA,Florida,100662,NULL,NULL
Penonome,PA,Cocle,61000,NULL,NULL
Penza,R,"Penzenskaya oblast",534000,NULL,NULL
Peoria,USA,Illinois,112306,-89.6833,40.6667
Pereira,CO,Risaralda,352530,NULL,NULL
Perm,R,"Permskaya oblast",1032000,NULL,NULL
Perpignan,F,"Languedoc Rousillon",105983,NULL,NULL
Perth,AUS,"Western Australia",1193000,115.85,-31.95
